,accept,event_type,id,label,reject,text,total
2100,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f589329821352948a7702469cc39e7ed51b1341c36df62d982931dd4b7506566fa200f2e453a2a6aa4cdb0cd4abe14c8657df6ee9b37591cb7841359d4cbb4151b844acc217d51b14d62668fbf6f994dcbc2b2dbca438cf43_22,easy no,2,وتعتمد المصاريف اللازمة لضمان المقاومة الزلزالية الملائمة أثناء مرحلة التصميم النهج الملائم لها ليكون أكثر إتقانا وتطورا، وتجنب الطوابق الرخوة أرضياً وعلوياً، وبناء أعمدة لديها وظيفة مقاومة الأحمال، قادرة على مسايرة الإزاحات الجانبية للمنشأ، كما تبنى الجدران الإنشائية من الخرسانة المسلحة.,2
2101,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8041a5e95e863b27e4b742c0f33e65c1ab07354d22c1c2801e9ea85a00d05686fc8678c5f1acfa730cee9907763ab80e22de402d8193e0c5c6cefa5941f10cac2d19073289e9f86557973a2df7ebf1010bfd488f07668dbc3bf37830cf1c55f77_8,easy no,3,إلا ان الاوساط لفتت الانتباه الى انه إذا كان المقصود من التسوية ان يعلن سعد الحريري عن استسلامه من دون قيد او شرط، فهذا أمر لن يحصل، وما يتداوله البعض في المعارضة بهذا الشأن ليس سوى تعبير عما يرونه في المنام، مشددة على ان جوهر التسوية سيتمحور حول حماية الاستقرار الداخلي ومنع الفتنة، وهذا هو السقف الذي يلتزم به رئيس الحكومة.,3
2102,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1374d7aa2a74bb0da5989912766d21560a7ebe34a8a49d28e182f0669ade40fcab916999b76bf8872a268684e1c08adb20adddb3f32a5d4f2181268e6f72ec4ae5d9617cfbefa440be4f4bdcf51f58dfa8e6a7ee505074bbd_8,easy no,3,وأضاف القلعة: دورنا أن نؤمن كل مستلزمات تطوير السياحة، وان نعمل سوية لكي يكون عملنا ناجحا، ومنها تحفيز الحركة السياحية بين البلدين بصورة أكثر، مؤكدا أن «سوريا ولبنان كإقليم سياحي مشترك، قادر على جذب عشرات الملايين من السياح في العالم نتيجة المقوّمات السياحية الغنية جدا، خصوصا عندما نشكّل منها مسارات سياحية مشتركة متكاملة تجمع عناصر القوة، وتقدّم إلى السياح الذين يقصدون منطقتنا، ويكتشفون تاريخنا وحضارتنا.,3
2103,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8041a5e95e863b27ebd89b3bbe6376ae969a5a636459fdb960c37977cd6e30a19c6d48840be4a2eab25d64d19857b9264c8aaed145e5f1a01a70346fc41b7bf0b55679016b56b7f8f6258b4b0f36c5d66ce80e739903658df22d1e2829d27d7dc_5,easy no,3,مضيفاً: نعم نحن وكذلك المعارضة متحمسون للحل السوري السعودي، لأن هذا الحل يحمي البلد، ومن دونه لن يربح أحد، فمن كان يظن أن سيف المحكمة يمكن استخدامه فهو واهم، هذا السيف لا يقطع، فقد قطعت المقاومة دابر إسرائيل من لبنان، وهي قادرة على أن تقطع دابر أولئك الذين يستخدمونها، مضيفاً: لا يظن أحد أننا نركض وراء التسوية لأننا مرعوبون وخائفون، كلا فقلبنا على الذين لا يفهمون مصلحتهم.,3
2104,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae15c46ec92fc29f0a0a7859d30bd22817e09a2668bf88fdd6de637b5af67879b37c7627e029ead0de743bf4825e859e0b8d619b54b0c1ecd03ebf7384fd5b3e627f1690c977a586eac6bf5b8092327dc0c804d6b555fe1ada8_20,easy no,3,وأكد أن «المعارضة مجمعة على عدم تسمية سعد الحريري لتكليفه بتشكيل حكومة جديدة»، ولكنه لم يعلن عن مرشح المعارضة «لأن هذا الامر تعلن عنه الكتل في الاستشارات».,3
2105,1,PROTEST,AAW_ARB_20071202.0039-8,difficult no,2,وعندما التف المتظاهرون عند الحاجز العسكري، راح الجنود يطاردونهم في الجبال وألقوا القبض على بعضهم وأعادوهم بالقوة، في ما تمكن بعضهم الآخر من الوصول الى القرية والتقاء الفلسطينيين والتضامن معهم.,3
2106,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58eaacb8a80310667a667a93540a55ec59699dbf44e0984cd8a292971ef2c6a88740ce50564325d96b212119e0f0bb3208894ba0dc253845a46695fc74eaf06741d5fc2c181219305834af5e7473002f51a522ef8fbc63baba0d58a6eb87b472cfa_16,easy no,3,"أحزاب تقليدية اختلط فيها حابل المعارض ـ ة الوطنية بنابل المهادنين لسلطات الانتداب ومن هذه الأحزاب""على سبيل المثال لا الحصر"" الحزب الحر المعتدل وحزب اللجنة التنفيذية لمؤتمر الشعب الأردني العام ""1933"".",3
2107,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae12c91a879250d3e48e7f3683d0582bd3cd67c942c2b93dd04ef69795fd40aa49cca9300c98f1a41664231b86255b103915aae65311a7591592e7852ada2b4366c249e7e4d59b9d12550af9dd0eb89d6d944d627c1ea8e846c_25,easy no,3,رهان 14 آذار وخيارات المعارضة    اختلفت ظروف قوى 14 آذار وحساباتها عما كانت عليه بعيد الانتخابات النيابية الأخيرة، وفي ضوء ذلك اختلفت الأجوبة.,3
2108,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e42427899171dd7b82fda1cd9c0d3c0e5cd87fb9356559ded4e55d427b1ca30764dabcabc43ac66f43f8c8ff6a331677289bb01c24f24518ea540f0fcb82a3b72523fad8465f1d394c5e60d8520fda8d48e6b802e6dfde906e9b81ebee7158783_11,easy no,3,"وعبر عن امله في ان ""تلبى مطالب الامة الاسلامية التونسية بوسائل سلمية وغير عنيفة"".",3
2109,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f7c847ebeb3f00cfd0a60675ebde69cc221e47f511765b26f25379d604a94c52f2d86f9329ee4c9dfb9fd4ffac400a4a51efdbbdf52bf05398bb8a9539442766594c65706d51c41ebeb7d2e8331b75334e0cad44c88f20c9d_18,easy no,3,ومن الغرابة بمكان ان تعلن المرجعية الروحية الاسلامية في مصر احتجاجها على طلب الفاتيكان مساعدة المسيحيين الاقباط في مصر من المجتمع الدولي.,3
2110,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae17fd9bdbda25b54174db49a0b500c28748c63bba9ea7f8a8f9382e45d3b8711b09e52f24af2070d1dba2cc8f4cadced5f9bca8fcb57e0f8cb4d0234d26eb3dd7b9e5c7a008c66463fa03e5ddd70edabc9d6c1aa67e690ffbe_10,easy no,3,ليس من مصلحة سوريا ان تضع المعارضة فقط في أي تركيبة حكومية مقبلة، وعقلانيتها تسمح بتوسيع الهامش على معظم الاطراف اللبنانية، ولكنها بدون أدنى شك، لن تقبل بأن تكون أي حكومة مقبلة ضد مصالحها وأمنها واستراتيجيتها، ولا شك بأن المقاومة لا تزال حاضرة بقوة في هذه الاستراتيجية.,3
2111,2,PROTEST,AAW_ARB_20070509.0104-1,ambiguous,1,خروج مئات الآلاف الى الشوارع متظاهرين ضد بقاء أولمرت في رئاسة الحكومة، لا يعبر عن رغبة جميع الاسرائيليين، وأولمرت لا يتحمل نتائج حرب يوليو (تموز) وحده، بل يتحملها معه جميع وزراء الحكومة وأولهم وزيرة الخارجية، إذ لا فرق بينها وبين أولمرت، فكلاهما في الحكومة وينتميان الى الحزب نفسه، ولهما التوجه عينه.,3
2112,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e42427899171dd7b8a11110b3f1d25609156ab2b087526bd4513e69f214a24aa4d2fa8f6ff23930f481ed96e420742c5c9bb568dc0a2eba49dad62eea7a8d56c132b0c88f45514ea89828cb907780bb139f6ad1293c6f4c3778becc427b897022_1,easy no,3,كما أعد برنامج خاص احتفاء بهذه المناسبة يتضمن تنظيم مهرجان خطابي وعقد العديد من المحاضرات الثقافية التي تبرز الانجازات التي تحققت في عهده الميمون بالإضافة إلى تنظيم العديد من المعارض الثقافية والفنية والعديد من البرامج الرياضية المتنوعة التي تعكس الولاء والانتماء من جماهير الطلبة لقائدها الباني.,3
2113,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa0386c4b98a1c9eb27dcd76f3eddbf7407fffc381b1d1e76852740523a52971526779e43f33965a536bf28c644d7bae8c42629444ffd8935825443af841ba6d9d39435f20d06aa19c45848d00206c1058627cacc2c433e57269c_10,easy no,3,رابعاً، قد يقال إن الحريري وفي غياب «صاحب القرار»، اجتهد فأخطأ في إعلان الحرب الشاملة التي تحتاج الى دعم داخلي ونصير خارجي، وقد يقال ايضاً إن الحريري سعى من وراء هذا الاعلان الى جر حلفاء الخارج، إلا أن النتيجة واحدة في كلا الامرين، ذلك ان الراعي العربي منهمك بأولوياته وبتحصين دفاعاته في زمن الثورات الشعبية متجنبا الدخول في حروب جانبية تحت أي عنوان فيه، سواء محكمة دولية او قرار اتهامي او انقلاب سياسي او غير ذلك.,3
2114,0,PROTEST,AAW_ARB_20071007.0015-16,easy no,3,واستخدمت الشرطة الباكستانية القنابل المسيلة للدموع والهراوات لتفريق متظاهرين حاولوا اقتحام احد المجالس المحلية خلال الانتخابات.,3
2115,0,PROTEST,AAW_ARB_20081107.0016-8,easy no,3,وتحدثت مواقع ليبية الكترونية محسوبة على المعارضة، عن تراجع القوات الأمنية إلى مطار الكفرة العسكري نتيجة المواجهات العنيفة، مشيرة إلى أن الشبان المتظاهرين يسيطرون على جزيرة الحارة، الكفرة الجديدة، التوبات، فيما شوهدت سيارات شرطة وقد اشتعلت بها النيران.,3
2116,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1f20912275ea1763186d97b9e34296686e3c2e51581d766740bfc8d082a6a82aecdd1cab7019d43a95a7278b609a59abd249cfccc63997dc326ada0c36e1fbf400dfac48be91aeda2c42532a112e1996772869b0c34710c22_6,easy no,3,وأشار المصدر الى انه بدءا من يوم أمس بدأ التطبيق العملي لمعادلة مرحلة ما بعد صدور القرار الاتهامي، معتبرا ان التحرك الميداني الذي حصل صباحا ليس سوى انطلاقة لخطوات لاحقة ومتدرجة، لا سابق لها، وستفاجئ الكثيرين في حينه، لافتا الانتباه الى انه سبق للمعارضة ان أبلغت من يهمه الامر بانها ستتصرف على أساس ان مرحلة جديدة بدأت بمجرد تسليم دانيال بلمار القرار الاتهامي الى فرانسين.,3
2117,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f8a74413d952403b3ac1f1438bd3a2d0b58242562306c018506b510f12fdbcc3316249824af1310818cce450ca064c3922f620550b103fe06ba0cd352a76245142bbba7e9a72eaef50555cc0436ba8dd5f0b3b20225418ce0_9,easy no,3,لم يكن الوفد التركي في بيروت يصدق انه يتعرض لمثل هذه الحملات القاسية من سوريا وإيران، عبر حزب الله، ومن السعودية عبر وزير خارجيتها الامير سعود الفيصل الذي قال كلاماً لا يليق لا بالدبلوماسية السعودية ولا بأي دبلوماسية، ولا يهدف إلا الى الإساءة لتركيا ودورها الذي لا يمكن ان يكون متعارضاً مع الدور السعودي.,3
2118,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58ef80034b1afe0387893cd819d2542542fd0af1a4e706d6ae47ff30792a9aff91b2776c045539b1429477ce9826a1bdd8c57054fc2c014215f454d7272f3b8291542727721d3bc0dd9b42292db0198db20e89ab15abc42df3ba5465c7fe18a0215_3,easy no,3,والمخرج هوليس فرامبتون عاش سنوات طويلة في نيويورك وكان من مؤسسي المذهب الهيكلي في الفن السينمائي ، ذلك المذهب الذي يركز على المضمون والرسالة مع اهمال الشكل الروائي والتقليدي للفيلم.,3
2119,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e42427899171dd7b8cc036d5a1c7e5caecc0a1909ac4a02679f281a2887f75c2d73fff3aeee553275c8cb0fba6a7d3aa32d8abb85d74038b6198cea7fe867880aa067502dc8250a4fe6bdcdbdf4896588872f3af6ae21529860b37dc956f77288_8,easy no,3,ومن غير الواضح تماما متى ستصل دول عربية اخرى الى نقطة الانفجار لكن محللين قالوا ان تجربة تونس تظهر ان الزخم يمكن ان يتبلور بسرعة حتى في دول تشتهر باجراءاتها الامنية المشددة والتي اثبتت حتى الان فعاليتها في قمع الاحتجاجات.,3
2120,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976fa1f2d1d27264d6c5455c17451fe1eab262d435709fb72ddb5aade627c0fc09acf15488f442b0e4f55a745e9fb60713c59009c48a7707218d1fa7cd62cb972e61d08dc04653741c6bb3515d354e415865bc52ac84716a904e_107,easy no,3,بعد عقد القران مباشرة خرجت مع جمال للذهاب للمصور «أرمان»، وكان قد حجز موعدا من قبل، كانت أول مرة أخرج معه من دون شقيقتي وزوجها.,3
2121,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa0385138a22a02a03e30b0d2421eec5ae3ed56cc0ee11b42f581fa15f6885badd7c823711ac76639c111e26d8cf45a917b1968c5ee9d81dc8133ab2105f85c17ace21056dd973b21dd2d2b5bf4024891479f625283211fa7d421_246,easy no,3,ولم يكن يشاركنا أبدًا في الاحتفال، ونحضر حلوى ونضع عليها الشموع ونطفئها كلنا، وكان يخرج من حجرته لينزل للدور الأول فيرى الحلوى على الترابيزه في حجرة السفرة الملحقة بالصالة فيبتسم ويحيينا وينزل لمكتبه أو يخرج.,3
2122,1,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038fac0690a6231ebda3a5e16b51dc164c26d3f50b57d5364e4e13d85f06fba8d94539188865a4c60f9e809978d3f79b9c8b6f27fc9e16d8b4fd0351f0918a90b5f14f9c7b773b6633af0fe7bb90d5141cdd75fa83520ef6a64_22,difficult no,2,وعمد المتظاهرون إلى قطع الطرق في أكثر من نقطة مشعلين الإطارات المطاطية عند مدخل العبدة وبلدة برقايل المؤدية إلى منطقة الجرد، بالإضافة إلى قطع طريق وادي الجاموس، قبل أن يقرروا التظاهر في ساحة حلبا، حيث كان في انتظارهم جمهور الحريري الآتي من منطقة الجومة، ورفع المتظاهرون يافطات مؤيدة للحريري.,3
2123,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038855213b248efab1fe463d3f0f812e5664eb9683cd732e11601d33c46a2d4a353806db80dd96481604b6f4c490b32957700b35a77171857d89567f49d599eb6267c4855fdf837fac8280d56e1c84e2b1d436c13e7b23631f8_10,easy no,3,÷ رأى العلامة السيد علي فضل الله، في تصريح لمناسبة ذكرى المولد النبوي، أن «ما تعيشه الأمة بعد ثورتي تونس ومصر، أضعف القوى الخارجية»، مشيرا إلى أن «المرحلة المقبلة ستشهد تعزيزا للوحدة الإسلامية والوطنية، وم?يدا من الحماية للواقع العربي من محاولات الت?زئة ?,3
2124,1,PROTEST,AAW_ARB_20080826.0032-11,difficult no,2,كاتي، وهي طالبة في جامعة كولورادو في بولدر، كانت بين المتظاهرين، قالت ان رجال الشرطة اعتقلوا نحو أربعة أشخاص، وأضافت: «نحن نتظاهر ضد الحرب ولن نجد مناسبة أفضل للتعبير عن ذلك.,3
2125,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1a42d8b977888eb65002dd1837fad3bf0c082aa96c8891996fb6443fedeba3606fa32bea913279a0f8fcc2b99b3a48be4573b769bef97c0dd1727f5dffb6426e3177a50aeb3f96a09765593b60b5266b2620fd9097e2f54aa_34,easy no,2,ليس من المفيد بنظر النائب ذاته، التصويب على مبادرة رئيس الحكومة، وإن بدت مفاجئة في بعض مفاصلها، ولكن لا بدّ من الإشادة بجانبها الإيجابي، بانتظار بعض الاستيضاحات، لا سيما أن ملف الأزمة اللبنانية بحاجة إلى رعايته، علماً بأن المعارضة لا تتحمّل أبداً مسؤولية التعطيل، والجميع يدرك ذلك.,2
2126,1,PROTEST,e6874d82b9c4d0107c5b7b979ac6c6827be89dc0d1ab0a92ab333edd4ffc89008892bd72663fd8e3b8158415bf18eae0a60649da9b11c30be725857eba19a48fe362800e7fd8f37c797c478a577d3600f814ee2b9a4df0b6e213fc0629d18ed5257c60a75e50b06aee865097e5fa427803757aae9fcd8270900ceae9c257a41f0f58374d6af1ee43_3,difficult no,2,فبعد شهر من خروج الجماهير التونسية للشارع في مواجهة نظام فاسد ودكتاتوري هرب الرئيس من البلاد وسقطت الحكومة،وفي مصر التي تشهد إرهاصات الثورة والتمرد على النظام القائم منذ سنوات وتزايدت بعد الانتخابات التشريعية الأخيرة التي اعتبرتها المعارضة نهاية المراهنة على التغيير من خلال النظام القائم،خرجت الجماهير المصرية في كافة محافظات الجمهورية بمظاهرات تخللنها أعمال عنف وتخريب تطالب برحيل النظام.ا!,3
2127,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976fa1f2d1d27264d6c5455c17451fe1eab262d435709fb72ddb5aade627c0fc09acf15488f442b0e4f55a745e9fb60713c59009c48a7707218d1fa7cd62cb972e61d08dc04653741c6bb3515d354e415865bc52ac84716a904e_133,easy no,3,أول مرة خرجت كان بعد ثلاثة أيام من زواجنا.,3
2128,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58ed42f4cc714e0beb8c929f63ad708b5a9f48f2b353f4108587184d358fc96f59bd25376643811afc04cd1690c1e28f13410f0eb908e9b30eb241c05e8e09a1bc4b1314f54d25afa547fca222e5db57563deefc06c791006b47724e66e561421cf_6,easy no,3,"زلزال في الشرق الاوسط  لذلك تشهد ""إسرائيل"" حالة ترقب وقلق إزاء الاضطرابات في المنطقة ، خصوصاً في مصر حيث اعتبرت المصادر الاسرائيلية التظاهرات - الثورة - ""أكبر محك للرئيس حسني مبارك"" ، واذ اعطى رئيس الحكومة بنيامين نتنياهو تعليمات صارمة لوزرائه بعدم الادلاء بأي تعليق على احداث مصر ، فإن القنوات الرئيسة الثلاث للتلفزيون الاسرائيلي فتحت البث المباشر لساعات لتغطية التظاهرات.",3
2129,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa03836c5f8ea76b6f46b4955f6006bf7e48ec6696d87593d089628084a2db704961a8036dd1ed236686bf50a8093f603dfe8df22f772cc0c23fa8b500c78833f6bf0e87eee7d877c9a0a32412a52e8db3717cb1daf038b94e696_23,easy no,3,فهو خرج متسلّلاً من كلّ ذكرياته ورقّته في وقت انفجر فيه البيت، أو المكان المعلق، حين شعرنا تدريجاً بأنّ الأغراض تبعثرت في الهواء في لوحة قمّة في العبثية، ليخرج بعدها ويتحرر من بيته ليذهب إلى تحقيق رجولته من خلال رعب البندقيّة التي يحملها كلعبة.,3
2130,0,PROTEST,e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e597c04f4fa6671a9e37aa561e4fe66da5768d77f7520a9b5d003876d3fce8d951bee846d1756df3d7924c37da33452d517ff033a63b2f41e535ff1eb127a09220e0c36e0b09c2dec82b7b466bd6a9a6401e709e1a4d58f4668160d5a21b5f6ea_38,easy no,3,كان بالامكان     ورغم من أهمية نقطة التعادل التي خرج بها المنتخب الوطني الا أن النشامى كانوا يمنون النفس بالقبض على النقاط الثلاث بعد الاداء المشرف الذي قدموه في المباراة واستطاعوا خلاله الوقوف أنداداً حقيقيين امام اليابان بطلة آسيا ثلاث مرات.,3
2131,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1a42d8b977888eb65002dd1837fad3bf05b7c2870c16297cc55cbe221f6c35b3f3b8ff34fd65791a832cc54b12dd83ec3ed42319fa789c5a0d6620069678f298f755f4b4a8936e30a2cfc44780004f8e0262bec927efbfb63_2,easy no,3,ويقول مصدر لبناني واسع الاطلاع ل ـ «السفير» إن حركة الحريري لا يمكن فصلها عن بدء الاستعداد للدخول في مسار الحل، وان هذا الاستعداد من المحسوم أن الفريق الآخر(المعارضة) سيلاقيه بالعزيمة والارادة ذاتيهما، انطلاقا من الثوابت التي أقرتها قمة بعبدا الثلاثية التي جمعت قادة السعودية وسوريا ولبنان وشارك في جزء أساسي منها رئيسا مجلسي النواب نبيه بري والوزراء سعد الحريري باعتبارهما رأسي السلطتين التشريعية والتنفيذية ورأسي فريقي المعارضة والموالاة واللذين يعول عليهما تولي الترجمة العملية للحل المنجز.,3
2132,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038495cbf5b1be263a9181f7eef5a7eb0464baca758abecc4becf0729327592e850a5ff1cc14611463251dcbb8a5836b1e969bd658c37a72a1611c22b131ca148f5017b034230284a1ad8dc592f2e91e5ece5a111e34bd74b9a_32,easy no,3,تستخلص مسعد «هذا سيعطي الثورة المصرية بعدها العربي».,3
2133,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f8a74413d952403b3ac1f1438bd3a2d0bef191de9bf34bbdc12525da2bc32b36a6ef285cc897bfb9309addd0e10c97567903e96a3d5bb60d3c423a2793aaac846ca723b64b57da3b72bcd5e4d77260e567dbcf722240fe3ba_2,easy no,3,واستقبل المدعوين منسق عام التجمع معن بشور وأركان التجمع في بيروت، والشمال، والجنوب، وجبل لبنان والبقاع.,3
2134,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976fb911b7334eac83c4e6463c47e01ad15ead171454de19c7cdd23f6db68bb56cad6adf5b54ec85104aad3c8386852c38841594b04512ddf0bdb57530341e5282df4bc22335c2882523b5f94674ed571a7d2eecb49aa34082c9_8,easy no,3,فالرئيس ميقاتي محكوم بالوقوف على خاطر حليفه في «كتلة التضامن» النائب كرامي لجهة عدم التصويت للرئيس كرامي بسبب القطيعة القائمة بين «الكراميين»، وإن كان النائب كرامي أكّد مراراً أنه بالنسبة إليه طوى صفحة الخلافات مع «ابن العم» وأنه يحمل له كل احترام على المستوى الشخصي.,3
2135,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1018feb2e7d1dec7a2cd6f895b0254ca31c7267581240ff6d271f198af8222ade4c4c472650e8b0db4f05ed612ecd1a1c62daee2aa60279eb383ed73d0f1c85a72d74ae84145264d620a3c19006a4854bfba48d046ac0cc72_11,easy no,3,وطالب «التجمع الوطني الديموقراطي» الحريري ب ـ «اتخاذ موقف تاريخي جريء، بإحالة قضية اغتيال والده على القضاء اللبناني».,3
2136,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038fac0690a6231ebda3a5e16b51dc164c26d3f50b57d5364e4e13d85f06fba8d94539188865a4c60f9e809978d3f79b9c8b6f27fc9e16d8b4fd0351f0918a90b5f14f9c7b773b6633af0fe7bb90d5141cdd75fa83520ef6a64_4,easy no,3,وتوجّ الليل الطويل بدعوات أطلقها «تيار المستقبل» ومناصروه لجعل اليوم «يوم غضب شعبي» ووجهت دعوات للأهالي للتجمع في ساحات المدن والبلدات منذ الصباح الباكر، وإلى الاضراب والإقفال العام.,3
2137,0,PROTEST,AAW_ARB_20081213.0016-25,easy no,3,وصرح دبلوماسي مصري بان المتظاهرين ألقوا قنبلة حارقة على سور البعثة ورددوا شعارات معادية لمصر.,3
2138,0,PROTEST,e6874d82b9c4d0103fd007efea0e7eca336dea0efc24441a27868905f8f508400568a4339b405423780fc901f4b44ac8049ae5d6e1a3fdf99be6727d30a0184a96a0e332c74c37bfcbe4a7baef6374a9a1e2bcd69c79b7ce46df50505721dbacd71fdbcfed832f42156c7423b417a59cac0378f9189d391b805e78a1a79b6073e1f4b421d2a83d0d_13,easy no,3,ثالثا: تأليف حكومة من غير السياسيين وتكنوقراطيين حتى وإن كان بعضهم قريبا من 8 و14 آذار كمخرج من ازمة تبادل الشروط والشروط المضادة.,3
2139,0,PROTEST,AAW_ARB_20061201.0037-21,easy no,3,ـ المادة الثالثة: تتم تسمية لجنة ارتباط بين المتظاهرين والقوة الأمنية الموجودة على الارض، وتكون مهمة هذه اللجنة التنسيق لمنع حصول أي خلل أمني اثناء مواكبة التظاهر او اي اعمال شغب قد تحصل.,3
2140,1,PROTEST,AAW_ARB_20080727.0007-3,ambiguous,1,وأشارت المصادر إلى أن المتظاهرين يزيد عددهم على 300 مجند قطعوا الطرق الرئيسية في المدينة والمداخل المؤدية للقصر الجمهوري والمستشفى العسكري واحتجزوا العشرات من السيارات الحكومية وسيارات المواطنين.,2
2141,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f2538ee511f4ad0d1d97b344e2a0e49c2860b2af7c2b3e9f394ab3ec3260ecbfb80191302bcef38d2cca6afb99d8655ffc185f9511cc51cbce9ec1d1c5c47da3b0a43aa87c84dc1afe1a4313ecccfe3994b9238cbca2679fa_2,easy no,3,بهذه العبارات يقارب مرجع مسؤول في المعارضة موقف النائب وليد جنبلاط بانحيازه الى مرشح المعارضة في الاستشارات النيابية الملزمة الاثنين المقبل «لاعتبارات موضوعية فرضت نفسها لكون التحدي الماثل امام لبنان يتجاوز المسائل الظرفية ليطال البعد الوجودي ما يقتضي التعاطي مع وقائعها سلوكاً سياسياً ووطنياً يرقى الى مستوى هذا التحدي بما يتجاوز الاعتبارات المصلحية او الذاتية».,3
2142,0,PROTEST,AAW_ARB_20070113.0039-3,easy no,3,وهتف المتظاهرون بشعارات ضد دحلان، قائلين: «دحلان يا عميل» و«سبيلنا الجهاد وليس الخيانة يا دحلان».,3
2143,0,PROTEST,e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1a42d8b977888eb65002dd1837fad3bf0c082aa96c8891996fb6443fedeba3606fa32bea913279a0f8fcc2b99b3a48be4573b769bef97c0dd1727f5dffb6426e3177a50aeb3f96a09765593b60b5266b2620fd9097e2f54aa_8,easy no,2,منظومة الاتصالات الشابكة لمقرات المعارضة وقياداتها، اشتعلت صباحاً، استفساراً عن الحديث المفصّل، ومقاصده.,2
